candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning
CAND_0081686,1,0.924575,92.4575,35.0000,24.0741,12.8850,9.1543,11.3442,1.1500,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150
CAND_0011239,33927,0.053260,6.3013,0.0000,0.0000,0.0000,4.3498,1.9515,0.9720,Sales Executive | 3.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=0.972
CAND_0038505,33928,0.053259,5.8339,0.0000,0.0000,0.0000,4.6623,1.1715,1.0499,Mechanical Engineer | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.050
CAND_0047202,33929,0.053259,5.6125,0.0000,0.0000,0.0000,5.6125,0.0000,1.0913,Project Manager | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.091
CAND_0089997,33930,0.053258,5.8858,0.0000,0.0000,0.0000,5.3037,0.5821,1.0406,.NET Developer | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.041
CAND_0039824,33931,0.053257,6.4769,0.0000,0.0000,0.0000,6.4769,0.0000,0.9456,Senior Software Engineer | 3.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=0.946
CAND_0015804,33932,0.053256,6.9593,0.0000,0.0000,0.0000,6.9593,0.0000,0.8800,Project Manager | 8.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=0.880
CAND_0068872,33933,0.053256,6.2632,0.0000,0.0000,0.0000,4.9077,1.3555,0.9779,Customer Support | 12.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.39 | mult=0.978
CAND_0075802,33934,0.053256,5.8470,0.0000,0.0000,0.0000,5.3832,0.4637,1.0475,Frontend Engineer | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.048
CAND_0051699,33935,0.053254,5.8188,0.0000,0.0000,0.0000,5.2270,0.5918,1.0525,Marketing Manager | 9.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.052
CAND_0003819,33936,0.053253,5.8732,0.0000,0.0000,0.0000,5.8732,0.0000,1.0427,Graphic Designer | 10.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.043
CAND_0014941,33937,0.053253,5.6346,0.0000,0.0000,0.0000,5.6346,0.0000,1.0869,Project Manager | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.087
CAND_0049172,33938,0.053249,5.5899,0.0000,0.0000,0.0000,5.5899,0.0000,1.0955,Mechanical Engineer | 11.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.095
CAND_0086916,33939,0.053249,6.3842,0.0000,0.0000,0.0000,6.3842,0.0000,0.9592,Project Manager | 3.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=0.959
CAND_0005885,33940,0.053247,5.3247,0.0000,0.0000,0.0000,5.3247,0.0000,1.1500,Operations Manager | 11.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.150
CAND_0012823,33941,0.053247,5.4621,0.0000,0.0000,0.0000,5.4621,0.0000,1.1211,Business Analyst | 7.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.121
CAND_0069073,33942,0.053247,5.8874,0.0000,0.0000,0.0000,5.8874,0.0000,1.0401,Marketing Manager | 6.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.40 | mult=1.040
CAND_0016309,33943,0.053244,5.3896,0.0000,0.0000,0.0000,5.3896,0.0000,1.1361,Software Engineer | 7.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.136
CAND_0019299,33944,0.053244,5.9044,0.0000,0.0000,0.0000,5.9044,0.0000,1.0370,Accountant | 9.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=1.037
CAND_0052353,33945,0.053244,6.5327,0.0000,0.0000,0.0000,5.6279,0.9048,0.9373,Software Engineer | 4.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=0.937
CAND_0083971,33946,0.053244,6.0070,0.0000,0.0000,0.0000,4.2332,1.7738,1.0193,Graphic Designer | 9.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.26 | mult=1.019
CAND_0011013,33947,0.053243,5.7222,0.0000,0.0000,0.0000,5.7222,0.0000,1.0700,Mechanical Engineer | 3.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.070
CAND_0019460,33948,0.053243,5.6740,0.0000,0.0000,0.0000,5.0303,0.6437,1.0791,Operations Manager | 11.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.079
CAND_0028252,33949,0.053243,5.4714,0.0000,0.0000,0.0000,5.4714,0.0000,1.1191,DevOps Engineer | 2.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.119
CAND_0078191,33950,0.053243,6.1241,0.0000,0.0000,0.0000,5.1804,0.9437,0.9998,Sales Executive | 4.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=1.000
CAND_0032221,33951,0.053242,6.5810,0.0000,0.0000,0.0000,6.5810,0.0000,0.9304,Software Engineer | 2.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.930
CAND_0049145,33952,0.053242,5.8073,0.0000,0.0000,0.0000,5.8073,0.0000,1.0543,Sales Executive | 6.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=1.054
CAND_0093662,33953,0.053242,5.8703,0.0000,0.0000,0.0000,5.8703,0.0000,1.0430,Mobile Developer | 2.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=1.043
CAND_0036710,33954,0.053240,5.5445,0.0000,0.0000,0.0000,5.5445,0.0000,1.1043,Mobile Developer | 1.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.104
CAND_0095682,33955,0.053240,7.0231,0.0000,0.0000,0.0000,7.0231,0.0000,0.8718,HR Manager | 13.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.39 | mult=0.872
CAND_0022475,33956,0.053238,5.5624,0.0000,0.0000,0.0000,5.5624,0.0000,1.1007,Marketing Manager | 1.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.101
CAND_0053177,33957,0.053238,5.3238,0.0000,0.0000,0.0000,5.3238,0.0000,1.1500,Marketing Manager | 11.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.150
CAND_0078303,33958,0.053237,5.9829,0.0000,0.0000,0.0000,5.9829,0.0000,1.0233,DevOps Engineer | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=1.023
CAND_0043588,33959,0.053236,5.3767,0.0000,0.0000,0.0000,5.3767,0.0000,1.1386,Java Developer | 4.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.139
CAND_0011766,33960,0.053235,6.1165,0.0000,0.0000,0.0000,5.0447,1.0718,1.0009,Civil Engineer | 3.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.001
CAND_0056868,33961,0.053235,6.4933,0.0000,0.0000,0.0000,5.9953,0.4980,0.9428,Full Stack Developer | 8.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.943
CAND_0069988,33962,0.053235,5.5098,0.0000,0.0000,0.0000,5.5098,0.0000,1.1111,Java Developer | 1.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.111
CAND_0084570,33963,0.053235,6.4308,0.0000,0.0000,0.0000,6.4308,0.0000,0.9520,Full Stack Developer | 9.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=0.952
CAND_0057230,33964,0.053234,5.7742,0.0000,0.0000,0.0000,5.1921,0.5821,1.0602,Cloud Engineer | 8.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.060
CAND_0036125,33965,0.053232,5.9199,0.0000,0.0000,0.0000,5.9199,0.0000,1.0341,Marketing Manager | 5.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.41 | mult=1.034
CAND_0071353,33966,0.053232,5.4155,0.0000,0.0000,0.0000,4.8920,0.5235,1.1304,Full Stack Developer | 6.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.84 | mult=1.130
CAND_0079657,33967,0.053231,6.2249,0.0000,0.0000,0.0000,5.7839,0.4410,0.9834,Java Developer | 2.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.35 | mult=0.983
CAND_0093810,33968,0.053231,5.5954,0.0000,0.0000,0.0000,5.5954,0.0000,1.0940,Operations Manager | 9.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=1.094
CAND_0028809,33969,0.053230,6.3026,0.0000,0.0000,0.0000,6.3026,0.0000,0.9713,Business Analyst | 8.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.30 | mult=0.971
CAND_0032750,33970,0.053230,6.1925,0.0000,0.0000,0.0000,6.1925,0.0000,0.9885,Customer Support | 6.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=0.989
CAND_0038786,33971,0.053230,5.6997,0.0000,0.0000,0.0000,5.1557,0.5439,1.0740,Software Engineer | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.074
CAND_0066728,33972,0.053230,6.2739,0.0000,0.0000,0.0000,6.2739,0.0000,0.9757,Cloud Engineer | 6.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=0.976
CAND_0089212,33973,0.053229,5.9366,0.0000,0.0000,0.0000,5.4728,0.4637,1.0311,Software Engineer | 3.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.43 | mult=1.031
CAND_0045633,33974,0.053228,5.7525,0.0000,0.0000,0.0000,5.7525,0.0000,1.0641,HR Manager | 8.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.60 | mult=1.064
CAND_0033293,33975,0.053227,5.8042,0.0000,0.0000,0.0000,5.8042,0.0000,1.0546,Software Engineer | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.40 | mult=1.055
CAND_0063158,33976,0.053227,6.0979,0.0000,0.0000,0.0000,5.4064,0.6915,1.0038,Full Stack Developer | 6.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.26 | mult=1.004
CAND_0061659,33977,0.053226,5.9709,0.0000,0.0000,0.0000,5.9709,0.0000,1.0251,Mechanical Engineer | 6.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=1.025
CAND_0082490,33978,0.053226,6.3386,0.0000,0.0000,0.0000,6.3386,0.0000,0.9657,Senior Software Engineer | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=0.966
CAND_0051883,33979,0.053225,5.4950,0.0000,0.0000,0.0000,5.4950,0.0000,1.1139,Business Analyst | 2.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.114
CAND_0087718,33980,0.053225,5.5267,0.0000,0.0000,0.0000,5.5267,0.0000,1.1075,Accountant | 10.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.107
CAND_0075911,33981,0.053223,5.5470,0.0000,0.0000,0.0000,5.0490,0.4980,1.1034,QA Engineer | 3.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.103
CAND_0084278,33982,0.053223,5.3898,0.0000,0.0000,0.0000,5.3898,0.0000,1.1356,Mobile Developer | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.136
CAND_0098163,33983,0.053223,5.4401,0.0000,0.0000,0.0000,5.4401,0.0000,1.1251,Accountant | 8.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.125
CAND_0057503,33984,0.053222,5.7398,0.0000,0.0000,0.0000,5.7398,0.0000,1.0663,HR Manager | 4.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=1.066
CAND_0075147,33985,0.053221,5.8356,0.0000,0.0000,0.0000,5.8356,0.0000,1.0488,Full Stack Developer | 9.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.049
CAND_0037974,33986,0.053220,5.4127,0.0000,0.0000,0.0000,5.4127,0.0000,1.1307,Mobile Developer | 6.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.131
CAND_0038103,33987,0.053220,5.5966,0.0000,0.0000,0.0000,5.5966,0.0000,1.0936,HR Manager | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.094
CAND_0080236,33988,0.053220,5.6817,0.0000,0.0000,0.0000,5.6817,0.0000,1.0772,Sales Executive | 13.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.077
CAND_0082433,33989,0.053220,6.0034,0.0000,0.0000,0.0000,6.0034,0.0000,1.0195,Customer Support | 14.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.40 | mult=1.020
CAND_0015930,33990,0.053219,6.4789,0.0000,0.0000,0.0000,6.4789,0.0000,0.9446,Java Developer | 3.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.945
CAND_0068896,33991,0.053219,6.2913,0.0000,0.0000,0.0000,5.0996,1.1918,0.9728,Business Analyst | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.06 | mult=0.973
CAND_0058538,33992,0.053217,6.1734,0.0000,0.0000,0.0000,6.1734,0.0000,0.9913,Cloud Engineer | 4.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.991
CAND_0037616,33993,0.053215,6.0209,0.0000,0.0000,0.0000,6.0209,0.0000,1.0164,Project Manager | 13.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.016
CAND_0037499,33994,0.053214,5.7806,0.0000,0.0000,0.0000,5.2367,0.5439,1.0586,Full Stack Developer | 8.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.51 | mult=1.059
CAND_0072762,33995,0.053214,6.2254,0.0000,0.0000,0.0000,6.2254,0.0000,0.9830,Cloud Engineer | 7.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=0.983
CAND_0085211,33996,0.053214,6.8377,0.0000,0.0000,0.0000,5.1660,1.6718,0.8950,Marketing Manager | 8.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.895
CAND_0014652,33997,0.053210,5.7315,0.0000,0.0000,0.0000,5.7315,0.0000,1.0676,Marketing Manager | 2.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.068
CAND_0076411,33998,0.053210,6.2796,0.0000,0.0000,0.0000,6.2796,0.0000,0.9744,Project Manager | 11.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.974
CAND_0079475,33999,0.053210,5.3853,0.0000,0.0000,0.0000,5.3853,0.0000,1.1363,Java Developer | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.136
CAND_0060326,34000,0.053209,5.6651,0.0000,0.0000,0.0000,5.6651,0.0000,1.0801,Marketing Manager | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.080
CAND_0067167,34001,0.053209,6.3322,0.0000,0.0000,0.0000,6.3322,0.0000,0.9663,Graphic Designer | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.61 | mult=0.966
CAND_0087867,34002,0.053208,6.2971,0.0000,0.0000,0.0000,6.2971,0.0000,0.9717,Software Engineer | 8.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.10 | mult=0.972
CAND_0008093,34003,0.053207,5.8544,0.0000,0.0000,0.0000,5.8544,0.0000,1.0452,Accountant | 11.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.045
CAND_0028299,34004,0.053207,5.5804,0.0000,0.0000,0.0000,5.5804,0.0000,1.0965,Frontend Engineer | 8.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=1.097
CAND_0003254,34005,0.053205,5.3205,0.0000,0.0000,0.0000,5.3205,0.0000,1.1500,Frontend Engineer | 1.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.81 | mult=1.150
CAND_0090394,34006,0.053204,6.1738,0.0000,0.0000,0.0000,6.1738,0.0000,0.9910,DevOps Engineer | 5.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=0.991
CAND_0026776,34007,0.053202,5.8366,0.0000,0.0000,0.0000,5.8366,0.0000,1.0483,Cloud Engineer | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.048
CAND_0008589,34008,0.053201,6.1905,0.0000,0.0000,0.0000,5.6377,0.5528,0.9883,Software Engineer | 6.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=0.988
CAND_0056613,34009,0.053201,6.0488,0.0000,0.0000,0.0000,5.1277,0.9210,1.0115,Mechanical Engineer | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.012
CAND_0092147,34010,0.053201,5.7778,0.0000,0.0000,0.0000,5.2338,0.5439,1.0589,Frontend Engineer | 6.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.059
CAND_0030331,34011,0.053200,6.8229,0.0000,0.0000,0.0000,6.8229,0.0000,0.8967,HR Manager | 13.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.897
CAND_0028856,34012,0.053198,7.1140,0.0000,0.0000,0.0000,7.1140,0.0000,0.8600,Graphic Designer | 10.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.860
CAND_0038281,34013,0.053197,5.6092,0.0000,0.0000,0.0000,5.6092,0.0000,1.0906,Full Stack Developer | 8.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.091
CAND_0063707,34014,0.053197,6.5602,0.0000,0.0000,0.0000,4.8860,1.6743,0.9325,Operations Manager | 1.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.932
CAND_0068633,34015,0.053197,5.7415,0.0000,0.0000,0.0000,5.7415,0.0000,1.0655,Frontend Engineer | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=1.065
CAND_0082757,34016,0.053195,5.4185,0.0000,0.0000,0.0000,5.4185,0.0000,1.1290,Software Engineer | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.60 | mult=1.129
CAND_0085761,34017,0.053195,5.9418,0.0000,0.0000,0.0000,5.9418,0.0000,1.0296,Cloud Engineer | 2.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.030
CAND_0086997,34018,0.053194,5.9083,0.0000,0.0000,0.0000,5.9083,0.0000,1.0354,Software Engineer | 4.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.035
CAND_0010706,34019,0.053193,5.9418,0.0000,0.0000,0.0000,5.9418,0.0000,1.0295,Operations Manager | 1.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.030
CAND_0077361,34020,0.053193,5.7640,0.0000,0.0000,0.0000,5.7640,0.0000,1.0613,Cloud Engineer | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.061
CAND_0078670,34021,0.053193,5.6805,0.0000,0.0000,0.0000,5.6805,0.0000,1.0769,Operations Manager | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.077
CAND_0094862,34022,0.053193,5.9379,0.0000,0.0000,0.0000,5.9379,0.0000,1.0302,HR Manager | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.030
CAND_0003564,34023,0.053192,5.7376,0.0000,0.0000,0.0000,5.7376,0.0000,1.0661,.NET Developer | 8.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.066
CAND_0005952,34024,0.053191,6.3816,0.0000,0.0000,0.0000,6.3816,0.0000,0.9585,Senior Software Engineer | 2.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.959
CAND_0015694,34025,0.053191,6.0422,0.0000,0.0000,0.0000,5.3387,0.7035,1.0124,Data Analyst | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.20 | mult=1.012
CAND_0053172,34026,0.053191,5.3770,0.0000,0.0000,0.0000,5.3770,0.0000,1.1376,Sales Executive | 3.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.138
CAND_0059783,34027,0.053190,6.4334,0.0000,0.0000,0.0000,6.4334,0.0000,0.9508,HR Manager | 4.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=0.951
CAND_0013329,34028,0.053189,6.2830,0.0000,0.0000,0.0000,6.2830,0.0000,0.9735,Sales Executive | 14.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.06 | mult=0.974
CAND_0024842,34029,0.053189,5.8048,0.0000,0.0000,0.0000,5.1611,0.6437,1.0537,Content Writer | 11.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.054
CAND_0058446,34030,0.053187,6.3059,0.0000,0.0000,0.0000,6.3059,0.0000,0.9700,Java Developer | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=0.970
CAND_0085111,34031,0.053186,6.8165,0.0000,0.0000,0.0000,5.3449,1.4715,0.8973,Content Writer | 9.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.897
CAND_0026849,34032,0.053185,5.9940,0.0000,0.0000,0.0000,5.5140,0.4800,1.0204,QA Engineer | 8.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=1.020
CAND_0063491,34033,0.053185,5.7525,0.0000,0.0000,0.0000,5.7525,0.0000,1.0633,Frontend Engineer | 7.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=1.063
CAND_0000829,34034,0.053184,6.8924,0.0000,0.0000,0.0000,6.8924,0.0000,0.8874,HR Manager | 1.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=0.887
CAND_0003308,34035,0.053183,6.3177,0.0000,0.0000,0.0000,5.7738,0.5439,0.9681,Mobile Developer | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=0.968
CAND_0016789,34036,0.053179,5.7174,0.0000,0.0000,0.0000,5.7174,0.0000,1.0696,Sales Executive | 12.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.070
CAND_0039174,34037,0.053179,5.6005,0.0000,0.0000,0.0000,5.0663,0.5343,1.0920,Frontend Engineer | 6.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.092
CAND_0058689,34038,0.053179,5.9078,0.0000,0.0000,0.0000,5.9078,0.0000,1.0352,Sales Executive | 6.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=1.035
CAND_0062892,34039,0.053177,5.9947,0.0000,0.0000,0.0000,5.9947,0.0000,1.0201,Full Stack Developer | 3.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.020
CAND_0079970,34040,0.053177,5.8009,0.0000,0.0000,0.0000,5.8009,0.0000,1.0542,Operations Manager | 13.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.054
CAND_0026105,34041,0.053176,5.5708,0.0000,0.0000,0.0000,5.0886,0.4823,1.0977,Cloud Engineer | 7.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.79 | mult=1.098
CAND_0072888,34042,0.053176,5.8383,0.0000,0.0000,0.0000,5.8383,0.0000,1.0474,Customer Support | 1.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=1.047
CAND_0088130,34043,0.053176,6.3406,0.0000,0.0000,0.0000,6.3406,0.0000,0.9645,Software Engineer | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.965
CAND_0036192,34044,0.053174,5.8732,0.0000,0.0000,0.0000,5.8732,0.0000,1.0412,Customer Support | 9.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=1.041
CAND_0056675,34045,0.053174,6.7255,0.0000,0.0000,0.0000,6.7255,0.0000,0.9092,Java Developer | 2.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.909
CAND_0022416,34046,0.053170,5.9768,0.0000,0.0000,0.0000,5.9768,0.0000,1.0231,Operations Manager | 1.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=1.023
CAND_0075740,34047,0.053170,5.8802,0.0000,0.0000,0.0000,5.8802,0.0000,1.0398,Full Stack Developer | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.040
CAND_0066212,34048,0.053168,5.5759,0.0000,0.0000,0.0000,5.5759,0.0000,1.0966,Content Writer | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.097
CAND_0024058,34049,0.053166,5.3733,0.0000,0.0000,0.0000,5.3733,0.0000,1.1379,Cloud Engineer | 3.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.84 | mult=1.138
CAND_0032985,34050,0.053164,6.2785,0.0000,0.0000,0.0000,6.2785,0.0000,0.9738,Customer Support | 12.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.974
CAND_0080046,34051,0.053164,6.3757,0.0000,0.0000,0.0000,5.3202,1.0555,0.9589,Operations Manager | 1.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.959
CAND_0075973,34052,0.053162,5.3547,0.0000,0.0000,0.0000,5.3547,0.0000,1.1417,Customer Support | 11.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.142
CAND_0055341,34053,0.053161,6.4707,0.0000,0.0000,0.0000,6.4707,0.0000,0.9448,Sales Executive | 2.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=0.945
CAND_0082749,34054,0.053161,6.6517,0.0000,0.0000,0.0000,4.6524,1.9992,0.9191,Content Writer | 3.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.919
