candidate_id,title,retrieval_score
CAND_0009885,HR Manager,0
CAND_0009887,Civil Engineer,0
CAND_0009889,Business Analyst,0
CAND_0009890,Accountant,0
CAND_0009891,Mechanical Engineer,0
CAND_0009892,Graphic Designer,0
CAND_0009894,Marketing Manager,0
CAND_0009895,Operations Manager,0
CAND_0009897,Civil Engineer,0
CAND_0009899,Marketing Manager,0
CAND_0009900,Operations Manager,0
CAND_0009902,HR Manager,0
CAND_0009904,Accountant,0
CAND_0009905,Content Writer,0
CAND_0009906,Marketing Manager,0
CAND_0009907,Mechanical Engineer,0
CAND_0009909,Sales Executive,0
CAND_0009912,Accountant,0
CAND_0009914,Marketing Manager,0
CAND_0009915,Project Manager,0
CAND_0009916,Graphic Designer,0
CAND_0009918,Mechanical Engineer,0
CAND_0009919,Mechanical Engineer,0
CAND_0009920,Mechanical Engineer,0
CAND_0009921,Project Manager,0
CAND_0009924,HR Manager,0
CAND_0009925,Civil Engineer,0
CAND_0009926,Business Analyst,0
CAND_0009927,HR Manager,0
CAND_0009929,Content Writer,0
CAND_0009930,Content Writer,0
CAND_0009931,Mechanical Engineer,0
CAND_0009933,Mechanical Engineer,0
CAND_0009934,Business Analyst,0
CAND_0009939,Project Manager,0
CAND_0009940,Graphic Designer,0
CAND_0009941,Business Analyst,0
CAND_0009944,Mechanical Engineer,0
CAND_0009945,Sales Executive,0
CAND_0009947,Project Manager,0
CAND_0009949,Civil Engineer,0
CAND_0009950,HR Manager,0
CAND_0009951,Content Writer,0
CAND_0009952,Operations Manager,0
CAND_0009956,Operations Manager,0
CAND_0009957,Marketing Manager,0
CAND_0009959,Marketing Manager,0
CAND_0009961,Content Writer,0
CAND_0009962,Project Manager,0
CAND_0009965,HR Manager,0
CAND_0009967,Business Analyst,0
CAND_0009968,HR Manager,0
CAND_0009969,Civil Engineer,0
CAND_0009971,Operations Manager,0
CAND_0009972,Civil Engineer,0
CAND_0009973,Project Manager,0
CAND_0009976,Business Analyst,0
CAND_0009977,Business Analyst,0
CAND_0009978,Sales Executive,0
CAND_0009979,Civil Engineer,0
CAND_0009980,Operations Manager,0
CAND_0009982,Graphic Designer,0
CAND_0009983,Marketing Manager,0
CAND_0009984,Customer Support,0
CAND_0009985,Customer Support,0
CAND_0009989,Customer Support,0
CAND_0009991,Graphic Designer,0
CAND_0009992,Graphic Designer,0
CAND_0009994,Content Writer,0
CAND_0009999,Customer Support,0
CAND_0010001,HR Manager,0
CAND_0010002,Civil Engineer,0
CAND_0010003,Project Manager,0
CAND_0010005,Graphic Designer,0
CAND_0010008,Operations Manager,0
CAND_0010009,HR Manager,0
CAND_0010010,Marketing Manager,0
CAND_0010012,Mechanical Engineer,0
CAND_0010013,Business Analyst,0
CAND_0010014,Project Manager,0
CAND_0010015,Operations Manager,0
CAND_0010017,Operations Manager,0
CAND_0010018,Civil Engineer,0
CAND_0010019,Operations Manager,0
CAND_0010020,Accountant,0
CAND_0010021,Sales Executive,0
CAND_0010023,Business Analyst,0
CAND_0010024,Business Analyst,0
CAND_0010026,Business Analyst,0
CAND_0010028,Operations Manager,0
CAND_0010029,Customer Support,0
CAND_0010030,Marketing Manager,0
CAND_0010032,Mechanical Engineer,0
CAND_0010033,Project Manager,0
CAND_0010035,Graphic Designer,0
CAND_0010040,Civil Engineer,0
CAND_0010041,Graphic Designer,0
CAND_0010042,HR Manager,0
CAND_0010044,Project Manager,0
CAND_0010045,Business Analyst,0
CAND_0010047,Business Analyst,0
CAND_0010048,Customer Support,0
CAND_0010049,Graphic Designer,0
CAND_0010050,Marketing Manager,0
CAND_0010052,Civil Engineer,0
CAND_0010053,Civil Engineer,0
CAND_0010054,Operations Manager,0
CAND_0010055,Marketing Manager,0
CAND_0010056,Graphic Designer,0
CAND_0010058,Business Analyst,0
CAND_0010059,Content Writer,0
CAND_0010060,Marketing Manager,0
CAND_0010063,Mechanical Engineer,0
CAND_0010064,Customer Support,0
CAND_0010066,HR Manager,0
CAND_0010067,Sales Executive,0
CAND_0010068,Content Writer,0
CAND_0010069,Project Manager,0
CAND_0010070,HR Manager,0
CAND_0010071,Content Writer,0
CAND_0010075,Accountant,0
CAND_0010077,Sales Executive,0
CAND_0010081,Graphic Designer,0
CAND_0010082,HR Manager,0
CAND_0010083,HR Manager,0
CAND_0010084,Sales Executive,0
CAND_0010086,Civil Engineer,0
CAND_0010088,Customer Support,0
CAND_0010089,HR Manager,0
CAND_0010091,Mechanical Engineer,0
CAND_0010092,HR Manager,0
CAND_0010093,Project Manager,0
CAND_0010095,Content Writer,0
CAND_0010096,Customer Support,0
CAND_0010098,Sales Executive,0
CAND_0010100,HR Manager,0
CAND_0010101,Operations Manager,0
CAND_0010102,Mechanical Engineer,0
CAND_0010105,Sales Executive,0
CAND_0010106,Business Analyst,0
CAND_0010107,Graphic Designer,0
CAND_0010113,HR Manager,0
CAND_0010114,Accountant,0
CAND_0010115,Business Analyst,0
CAND_0010116,Project Manager,0
CAND_0010117,Business Analyst,0
CAND_0010118,Accountant,0
CAND_0010119,Sales Executive,0
CAND_0010124,Graphic Designer,0
CAND_0010127,Civil Engineer,0
CAND_0010128,Graphic Designer,0
CAND_0010130,Sales Executive,0
CAND_0010131,Accountant,0
CAND_0010133,Project Manager,0
CAND_0010134,Project Manager,0
CAND_0010135,Civil Engineer,0
CAND_0010136,Business Analyst,0
CAND_0010137,Civil Engineer,0
CAND_0010139,Sales Executive,0
CAND_0010140,Customer Support,0
CAND_0010143,Customer Support,0
CAND_0010144,Civil Engineer,0
CAND_0010145,Mechanical Engineer,0
CAND_0010146,HR Manager,0
CAND_0010152,Civil Engineer,0
CAND_0010153,Project Manager,0
CAND_0010154,Business Analyst,0
CAND_0010156,Accountant,0
CAND_0010157,Project Manager,0
CAND_0010158,Marketing Manager,0
CAND_0010159,HR Manager,0
CAND_0010161,Accountant,0
CAND_0010163,Customer Support,0
CAND_0010164,Mechanical Engineer,0
CAND_0010165,Accountant,0
CAND_0010166,Content Writer,0
CAND_0010168,Sales Executive,0
CAND_0010169,Project Manager,0
CAND_0010170,Accountant,0
CAND_0010171,Project Manager,0
CAND_0010172,Content Writer,0
CAND_0010173,Operations Manager,0
CAND_0010174,Marketing Manager,0
CAND_0010175,Accountant,0
CAND_0010177,Project Manager,0
CAND_0010178,Accountant,0
CAND_0010180,Mechanical Engineer,0
CAND_0010185,Content Writer,0
CAND_0010186,Marketing Manager,0
CAND_0010188,Sales Executive,0
CAND_0010189,Accountant,0
CAND_0010190,Business Analyst,0
CAND_0010191,Content Writer,0
CAND_0010192,Marketing Manager,0
CAND_0010193,Customer Support,0
CAND_0010195,Business Analyst,0
CAND_0010198,HR Manager,0
CAND_0010199,Project Manager,0
CAND_0010200,Operations Manager,0
CAND_0010201,Project Manager,0
CAND_0010203,Content Writer,0
CAND_0010208,Business Analyst,0
CAND_0010210,Marketing Manager,0
CAND_0010211,Operations Manager,0
CAND_0010212,HR Manager,0
CAND_0010213,Content Writer,0
CAND_0010216,HR Manager,0
CAND_0010218,Content Writer,0
CAND_0010219,Sales Executive,0
CAND_0010220,Business Analyst,0
CAND_0010223,HR Manager,0
CAND_0010224,Customer Support,0
CAND_0010228,Graphic Designer,0
CAND_0010231,Customer Support,0
CAND_0010232,Marketing Manager,0
CAND_0010234,Content Writer,0
CAND_0010236,HR Manager,0
CAND_0010237,Accountant,0
CAND_0010238,Marketing Manager,0
CAND_0010244,Marketing Manager,0
CAND_0010246,Mechanical Engineer,0
CAND_0010247,Customer Support,0
CAND_0010251,Sales Executive,0
CAND_0010252,Sales Executive,0
CAND_0010253,Operations Manager,0
CAND_0010255,Mechanical Engineer,0
CAND_0010256,Content Writer,0
CAND_0010258,Accountant,0
CAND_0010259,Marketing Manager,0
CAND_0010261,HR Manager,0
CAND_0010263,HR Manager,0
CAND_0010265,HR Manager,0
CAND_0010266,HR Manager,0
CAND_0010271,Project Manager,0
CAND_0010273,Civil Engineer,0
CAND_0010274,Customer Support,0
CAND_0010275,Graphic Designer,0
CAND_0010278,Mechanical Engineer,0
CAND_0010279,HR Manager,0
CAND_0010280,Content Writer,0
CAND_0010284,Mechanical Engineer,0
CAND_0010286,Project Manager,0
CAND_0010287,Project Manager,0
CAND_0010289,HR Manager,0
CAND_0010292,Marketing Manager,0
CAND_0010296,Customer Support,0
CAND_0010298,Graphic Designer,0
CAND_0010304,Accountant,0
CAND_0010305,Content Writer,0
CAND_0010306,Mechanical Engineer,0
CAND_0010307,Marketing Manager,0
CAND_0010308,Mechanical Engineer,0
CAND_0010309,Project Manager,0
CAND_0010310,Customer Support,0
CAND_0010312,Civil Engineer,0
CAND_0010314,Marketing Manager,0
CAND_0010315,Accountant,0
CAND_0010316,Project Manager,0
CAND_0010317,Civil Engineer,0
CAND_0010318,Project Manager,0
CAND_0010322,Marketing Manager,0
CAND_0010323,Civil Engineer,0
CAND_0010325,Marketing Manager,0
CAND_0010326,Content Writer,0
CAND_0010327,Operations Manager,0
CAND_0010328,Business Analyst,0
CAND_0010330,Customer Support,0
CAND_0010333,Operations Manager,0
CAND_0010334,Customer Support,0
CAND_0010337,Content Writer,0
CAND_0010339,Civil Engineer,0
CAND_0010341,Sales Executive,0
CAND_0010342,Operations Manager,0
CAND_0010343,Content Writer,0
CAND_0010344,Project Manager,0
CAND_0010345,Graphic Designer,0
CAND_0010346,Marketing Manager,0
CAND_0010347,Business Analyst,0
CAND_0010349,Project Manager,0
CAND_0010350,Customer Support,0
CAND_0010351,Accountant,0
CAND_0010352,Accountant,0
CAND_0010353,HR Manager,0
CAND_0010354,Operations Manager,0
CAND_0010355,Project Manager,0
CAND_0010359,Civil Engineer,0
CAND_0010362,Graphic Designer,0
CAND_0010364,Marketing Manager,0
CAND_0010365,Business Analyst,0
CAND_0010366,Business Analyst,0
CAND_0010368,Project Manager,0
CAND_0010369,Operations Manager,0
CAND_0010370,Mechanical Engineer,0
CAND_0010371,Operations Manager,0
CAND_0010372,Sales Executive,0
CAND_0010374,Business Analyst,0
CAND_0010375,Graphic Designer,0
CAND_0010376,Business Analyst,0
CAND_0010377,Business Analyst,0
CAND_0010378,Content Writer,0
CAND_0010379,Business Analyst,0
CAND_0010382,Content Writer,0
CAND_0010383,Sales Executive,0
CAND_0010384,Business Analyst,0
CAND_0010385,Sales Executive,0
CAND_0010386,Mechanical Engineer,0
CAND_0010387,Business Analyst,0
CAND_0010389,Operations Manager,0
CAND_0010390,Content Writer,0
CAND_0010391,Graphic Designer,0
CAND_0010392,Business Analyst,0
CAND_0010394,Sales Executive,0
CAND_0010395,Graphic Designer,0
CAND_0010396,Customer Support,0
CAND_0010398,Graphic Designer,0
CAND_0010400,Graphic Designer,0
CAND_0010401,Customer Support,0
CAND_0010402,HR Manager,0
CAND_0010403,Operations Manager,0
CAND_0010406,Civil Engineer,0
CAND_0010407,Content Writer,0
CAND_0010409,Mechanical Engineer,0
CAND_0010411,Content Writer,0
CAND_0010413,Operations Manager,0
CAND_0010415,Content Writer,0
CAND_0010417,Mechanical Engineer,0
CAND_0010418,Operations Manager,0
CAND_0010420,Sales Executive,0
CAND_0010421,Project Manager,0
CAND_0010422,Sales Executive,0
CAND_0010423,Mechanical Engineer,0
CAND_0010424,Accountant,0
CAND_0010425,Business Analyst,0
CAND_0010428,Business Analyst,0
CAND_0010429,Civil Engineer,0
CAND_0010430,Civil Engineer,0
CAND_0010431,Civil Engineer,0
CAND_0010432,Accountant,0
CAND_0010433,Business Analyst,0
CAND_0010434,Accountant,0
CAND_0010437,Sales Executive,0
CAND_0010440,Operations Manager,0
CAND_0010443,HR Manager,0
CAND_0010444,Customer Support,0
CAND_0010445,Customer Support,0
CAND_0010447,Civil Engineer,0
CAND_0010453,Graphic Designer,0
CAND_0010454,Business Analyst,0
CAND_0010455,HR Manager,0
CAND_0010456,Content Writer,0
CAND_0010457,Sales Executive,0
CAND_0010458,Marketing Manager,0
CAND_0010460,Content Writer,0
CAND_0010462,HR Manager,0
CAND_0010463,Mechanical Engineer,0
CAND_0010464,Graphic Designer,0
CAND_0010466,Marketing Manager,0
CAND_0010468,HR Manager,0
CAND_0010469,Customer Support,0
CAND_0010470,Civil Engineer,0
CAND_0010472,Business Analyst,0
CAND_0010473,Sales Executive,0
CAND_0010475,Sales Executive,0
CAND_0010478,Business Analyst,0
CAND_0010479,Sales Executive,0
CAND_0010480,Graphic Designer,0
CAND_0010483,Content Writer,0
CAND_0010485,Project Manager,0
CAND_0010486,Civil Engineer,0
CAND_0010487,Civil Engineer,0
CAND_0010490,Marketing Manager,0
CAND_0010491,Project Manager,0
CAND_0010492,Accountant,0
CAND_0010494,Mechanical Engineer,0
CAND_0010495,Mechanical Engineer,0
CAND_0010498,Mechanical Engineer,0
CAND_0010499,Operations Manager,0
CAND_0010500,Sales Executive,0
CAND_0010501,Project Manager,0
CAND_0010502,Customer Support,0
CAND_0010506,Content Writer,0
CAND_0010507,HR Manager,0
CAND_0010509,Mechanical Engineer,0
CAND_0010510,Operations Manager,0
CAND_0010511,Customer Support,0
CAND_0010513,Marketing Manager,0
CAND_0010514,Marketing Manager,0
CAND_0010515,HR Manager,0
CAND_0010517,Civil Engineer,0
CAND_0010519,Sales Executive,0
CAND_0010521,Project Manager,0
CAND_0010522,Civil Engineer,0
CAND_0010523,Sales Executive,0
CAND_0010525,Sales Executive,0
CAND_0010526,Civil Engineer,0
CAND_0010528,Civil Engineer,0
CAND_0010529,Sales Executive,0
CAND_0010531,Content Writer,0
CAND_0010533,HR Manager,0
CAND_0010534,Operations Manager,0
CAND_0010537,Civil Engineer,0
CAND_0010538,Business Analyst,0
CAND_0010540,HR Manager,0
CAND_0010542,Accountant,0
CAND_0010544,Business Analyst,0
CAND_0010545,Content Writer,0
CAND_0010546,Mechanical Engineer,0
CAND_0010548,Business Analyst,0
CAND_0010549,Marketing Manager,0
CAND_0010550,Sales Executive,0
CAND_0010552,Marketing Manager,0
CAND_0010554,Project Manager,0
CAND_0010556,Operations Manager,0
CAND_0010558,Accountant,0
CAND_0010559,Accountant,0
CAND_0010560,HR Manager,0
CAND_0010561,Accountant,0
CAND_0010562,Sales Executive,0
CAND_0010563,Operations Manager,0
CAND_0010564,HR Manager,0
CAND_0010566,Operations Manager,0
CAND_0010567,Project Manager,0
CAND_0010570,Project Manager,0
CAND_0010571,Civil Engineer,0
CAND_0010573,Accountant,0
CAND_0010575,Content Writer,0
CAND_0010576,Mechanical Engineer,0
CAND_0010579,Mechanical Engineer,0
CAND_0010580,Accountant,0
CAND_0010581,Mechanical Engineer,0
CAND_0010583,Project Manager,0
CAND_0010584,Graphic Designer,0
CAND_0010585,Business Analyst,0
CAND_0010586,Graphic Designer,0
CAND_0010588,Project Manager,0
CAND_0010591,Sales Executive,0
CAND_0010597,Project Manager,0
CAND_0010599,Mechanical Engineer,0
CAND_0010600,Marketing Manager,0
CAND_0010601,Sales Executive,0
CAND_0010602,Business Analyst,0
CAND_0010606,Business Analyst,0
CAND_0010607,Project Manager,0
CAND_0010608,Operations Manager,0
CAND_0010610,Content Writer,0
CAND_0010613,Civil Engineer,0
CAND_0010614,Marketing Manager,0
CAND_0010615,Marketing Manager,0
CAND_0010617,Sales Executive,0
CAND_0010622,Marketing Manager,0
CAND_0010623,Operations Manager,0
CAND_0010625,Civil Engineer,0
CAND_0010626,Sales Executive,0
CAND_0010627,Marketing Manager,0
CAND_0010628,Business Analyst,0
CAND_0010629,Mechanical Engineer,0
CAND_0010631,Accountant,0
CAND_0010632,Mechanical Engineer,0
CAND_0010635,Marketing Manager,0
CAND_0010636,Marketing Manager,0
CAND_0010637,Graphic Designer,0
CAND_0010639,Sales Executive,0
CAND_0010643,Sales Executive,0
CAND_0010644,Sales Executive,0
CAND_0010645,HR Manager,0
CAND_0010647,Sales Executive,0
CAND_0010648,Marketing Manager,0
CAND_0010650,Project Manager,0
CAND_0010651,Mechanical Engineer,0
CAND_0010653,Civil Engineer,0
CAND_0010654,Content Writer,0
CAND_0010657,Civil Engineer,0
CAND_0010658,Sales Executive,0
CAND_0010659,Civil Engineer,0
CAND_0010660,Project Manager,0
CAND_0010663,Operations Manager,0
CAND_0010665,Sales Executive,0
CAND_0010669,Operations Manager,0
CAND_0010670,Customer Support,0
CAND_0010671,Civil Engineer,0
CAND_0010672,Accountant,0
CAND_0010673,HR Manager,0
CAND_0010675,Customer Support,0
CAND_0010676,Project Manager,0
CAND_0010677,Content Writer,0
CAND_0010678,Sales Executive,0
CAND_0010679,Content Writer,0
CAND_0010680,Sales Executive,0
CAND_0010681,Content Writer,0
CAND_0010682,HR Manager,0
CAND_0010684,Business Analyst,0
CAND_0010686,Operations Manager,0
CAND_0010688,Content Writer,0
CAND_0010690,Content Writer,0
CAND_0010691,Customer Support,0
CAND_0010693,Mechanical Engineer,0
CAND_0010696,Customer Support,0
CAND_0010697,Civil Engineer,0
CAND_0010698,Content Writer,0
CAND_0010699,Content Writer,0
CAND_0010701,Project Manager,0
CAND_0010703,Customer Support,0
CAND_0010706,Operations Manager,0
CAND_0010708,Accountant,0
CAND_0010709,HR Manager,0
CAND_0010710,Business Analyst,0
CAND_0010711,Project Manager,0
CAND_0010712,Customer Support,0
CAND_0010713,Mechanical Engineer,0
CAND_0010714,Accountant,0
CAND_0010715,Project Manager,0
CAND_0010716,Customer Support,0
CAND_0010717,Accountant,0
CAND_0010718,Graphic Designer,0
CAND_0010719,Content Writer,0
CAND_0010723,Accountant,0
CAND_0010725,HR Manager,0
CAND_0010727,HR Manager,0
CAND_0010728,Business Analyst,0
CAND_0010729,Content Writer,0
CAND_0010730,Customer Support,0
CAND_0010731,Customer Support,0
CAND_0010732,Mechanical Engineer,0
CAND_0010733,Customer Support,0
CAND_0010734,Graphic Designer,0
CAND_0010736,Business Analyst,0
CAND_0010738,Customer Support,0
CAND_0010740,Business Analyst,0
CAND_0010741,Operations Manager,0
CAND_0010742,Customer Support,0
CAND_0010743,Accountant,0
CAND_0010744,Civil Engineer,0
CAND_0010745,Customer Support,0
CAND_0010747,Graphic Designer,0
CAND_0010748,Sales Executive,0
CAND_0010749,Graphic Designer,0
CAND_0010751,Customer Support,0
CAND_0010752,Mechanical Engineer,0
CAND_0010753,Sales Executive,0
CAND_0010755,Marketing Manager,0
CAND_0010758,Project Manager,0
CAND_0010759,Operations Manager,0
CAND_0010760,HR Manager,0
CAND_0010761,Project Manager,0
CAND_0010762,Operations Manager,0
CAND_0010763,HR Manager,0
CAND_0010764,Customer Support,0
CAND_0010769,Mechanical Engineer,0
CAND_0010773,Mechanical Engineer,0
CAND_0010774,HR Manager,0
CAND_0010775,Sales Executive,0
CAND_0010779,Graphic Designer,0
CAND_0010780,Business Analyst,0
CAND_0010781,Sales Executive,0
CAND_0010783,Mechanical Engineer,0
CAND_0010784,Content Writer,0
CAND_0010785,Marketing Manager,0
CAND_0010788,Project Manager,0
CAND_0010790,Accountant,0
CAND_0010793,Content Writer,0
CAND_0010795,Marketing Manager,0
CAND_0010796,Mechanical Engineer,0
CAND_0010797,Accountant,0
CAND_0010798,Operations Manager,0
CAND_0010799,Accountant,0
CAND_0010801,Graphic Designer,0
CAND_0010802,Operations Manager,0
CAND_0010803,Operations Manager,0
CAND_0010805,Content Writer,0
CAND_0010808,Graphic Designer,0
CAND_0010809,Business Analyst,0
CAND_0010810,Civil Engineer,0
CAND_0010812,Mechanical Engineer,0
CAND_0010813,HR Manager,0
CAND_0010814,Graphic Designer,0
CAND_0010819,HR Manager,0
CAND_0010823,Accountant,0
CAND_0010826,Marketing Manager,0
CAND_0010827,Customer Support,0
CAND_0010828,Graphic Designer,0
CAND_0010829,Sales Executive,0
CAND_0010830,Sales Executive,0
CAND_0010831,Customer Support,0
CAND_0010833,Sales Executive,0
CAND_0010834,Project Manager,0
CAND_0010835,Sales Executive,0
CAND_0010836,Accountant,0
CAND_0010838,Operations Manager,0
CAND_0010839,Accountant,0
CAND_0010842,Accountant,0
CAND_0010843,Project Manager,0
CAND_0010844,HR Manager,0
CAND_0010847,Customer Support,0
CAND_0010849,Sales Executive,0
CAND_0010850,Business Analyst,0
CAND_0010851,Content Writer,0
CAND_0010852,Project Manager,0
CAND_0010853,Content Writer,0
CAND_0010854,Sales Executive,0
CAND_0010855,Business Analyst,0
CAND_0010856,Content Writer,0
CAND_0010858,Accountant,0
CAND_0010859,Accountant,0
CAND_0010861,Graphic Designer,0
CAND_0010862,Civil Engineer,0
CAND_0010863,Customer Support,0
CAND_0010864,Sales Executive,0
CAND_0010865,Civil Engineer,0
CAND_0010869,Project Manager,0
CAND_0010870,HR Manager,0
CAND_0010872,Marketing Manager,0
CAND_0010874,Marketing Manager,0
CAND_0010877,HR Manager,0
CAND_0010878,HR Manager,0
CAND_0010879,Business Analyst,0
CAND_0010880,HR Manager,0
CAND_0010881,HR Manager,0
CAND_0010882,Customer Support,0
CAND_0010884,Accountant,0
CAND_0010887,Project Manager,0
CAND_0010888,Business Analyst,0
CAND_0010889,Business Analyst,0
CAND_0010891,Mechanical Engineer,0
CAND_0010893,Operations Manager,0
CAND_0010894,Sales Executive,0
CAND_0010896,Customer Support,0
CAND_0010897,Graphic Designer,0
CAND_0010898,Project Manager,0
CAND_0010900,Project Manager,0
CAND_0010904,Operations Manager,0
CAND_0010905,Project Manager,0
CAND_0010907,Sales Executive,0
CAND_0010908,Civil Engineer,0
CAND_0010912,Operations Manager,0
CAND_0010913,Graphic Designer,0
CAND_0010914,HR Manager,0
CAND_0010915,Business Analyst,0
CAND_0010917,HR Manager,0
CAND_0010918,Mechanical Engineer,0
CAND_0010919,Sales Executive,0
CAND_0010920,Operations Manager,0
CAND_0010921,Sales Executive,0
CAND_0010922,Operations Manager,0
CAND_0010923,Graphic Designer,0
CAND_0010924,Marketing Manager,0
CAND_0010925,Project Manager,0
CAND_0010926,Accountant,0
CAND_0010927,Operations Manager,0
CAND_0010928,Project Manager,0
CAND_0010929,Business Analyst,0
CAND_0010930,Business Analyst,0
CAND_0010931,Civil Engineer,0
CAND_0010932,Mechanical Engineer,0
CAND_0010933,Sales Executive,0
CAND_0010934,Accountant,0
CAND_0010935,Customer Support,0
CAND_0010937,Customer Support,0
CAND_0010940,Graphic Designer,0
CAND_0010942,Sales Executive,0
CAND_0010943,Business Analyst,0
CAND_0010944,Operations Manager,0
CAND_0010946,Project Manager,0
CAND_0010947,Content Writer,0
CAND_0010950,Marketing Manager,0
CAND_0010951,Graphic Designer,0
CAND_0010952,Accountant,0
CAND_0010953,Mechanical Engineer,0
CAND_0010954,Content Writer,0
CAND_0010955,Accountant,0
CAND_0010956,Business Analyst,0
CAND_0010957,Customer Support,0
CAND_0010960,Accountant,0
CAND_0010961,HR Manager,0
CAND_0010962,Operations Manager,0
CAND_0010963,Marketing Manager,0
CAND_0010964,Sales Executive,0
CAND_0010965,Civil Engineer,0
CAND_0010966,Graphic Designer,0
CAND_0010969,Marketing Manager,0
CAND_0010972,Operations Manager,0
CAND_0010973,Mechanical Engineer,0
CAND_0010974,Accountant,0
CAND_0010975,Civil Engineer,0
CAND_0010976,Civil Engineer,0
CAND_0010977,Accountant,0
CAND_0010980,Operations Manager,0
CAND_0010982,Civil Engineer,0
CAND_0010983,HR Manager,0
CAND_0010985,Mechanical Engineer,0
CAND_0010986,Content Writer,0
CAND_0010987,Customer Support,0
CAND_0010989,Project Manager,0
CAND_0010990,Accountant,0
CAND_0010991,HR Manager,0
CAND_0010992,Graphic Designer,0
CAND_0010996,Operations Manager,0
CAND_0010997,Customer Support,0
CAND_0010998,Graphic Designer,0
CAND_0010999,Sales Executive,0
CAND_0011000,Project Manager,0
CAND_0011001,Customer Support,0
CAND_0011002,HR Manager,0
CAND_0011003,Mechanical Engineer,0
CAND_0011004,Content Writer,0
CAND_0011005,HR Manager,0
CAND_0011006,Marketing Manager,0
CAND_0011007,Sales Executive,0
CAND_0011008,Business Analyst,0
CAND_0011010,Business Analyst,0
CAND_0011011,HR Manager,0
CAND_0011012,Content Writer,0
CAND_0011013,Mechanical Engineer,0
CAND_0011014,Customer Support,0
CAND_0011015,Accountant,0
CAND_0011016,Sales Executive,0
CAND_0011017,Sales Executive,0
CAND_0011020,Mechanical Engineer,0
CAND_0011021,Content Writer,0
CAND_0011022,Project Manager,0
CAND_0011023,Mechanical Engineer,0
CAND_0011025,Civil Engineer,0
CAND_0011027,Sales Executive,0
CAND_0011029,Marketing Manager,0
CAND_0011032,HR Manager,0
CAND_0011033,Sales Executive,0
CAND_0011034,Mechanical Engineer,0
CAND_0011036,Mechanical Engineer,0
CAND_0011037,Business Analyst,0
CAND_0011038,Project Manager,0
CAND_0011039,Customer Support,0
CAND_0011040,Mechanical Engineer,0
CAND_0011041,HR Manager,0
CAND_0011042,Accountant,0
CAND_0011043,Project Manager,0
CAND_0011044,Civil Engineer,0
CAND_0011045,Customer Support,0
CAND_0011046,Content Writer,0
CAND_0011047,Business Analyst,0
CAND_0011048,Accountant,0
CAND_0011049,Business Analyst,0
CAND_0011050,Accountant,0
CAND_0011051,Sales Executive,0
CAND_0011052,Business Analyst,0
CAND_0011053,Marketing Manager,0
CAND_0011055,Customer Support,0
CAND_0011058,Operations Manager,0
CAND_0011062,Project Manager,0
CAND_0011064,Accountant,0
CAND_0011067,Civil Engineer,0
CAND_0011068,Project Manager,0
CAND_0011069,Sales Executive,0
CAND_0011071,Accountant,0
CAND_0011072,Customer Support,0
CAND_0011073,Operations Manager,0
CAND_0011074,Business Analyst,0
CAND_0011076,Customer Support,0
CAND_0011077,Customer Support,0
CAND_0011078,HR Manager,0
CAND_0011079,Accountant,0
CAND_0011081,Sales Executive,0
CAND_0011082,Mechanical Engineer,0
CAND_0011083,Sales Executive,0
CAND_0011087,Business Analyst,0
CAND_0011089,Project Manager,0
CAND_0011090,Operations Manager,0
CAND_0011092,Business Analyst,0
CAND_0011093,Customer Support,0
CAND_0011094,Marketing Manager,0
CAND_0011097,Marketing Manager,0
CAND_0011098,Content Writer,0
CAND_0011099,Graphic Designer,0
CAND_0011102,Accountant,0
CAND_0011106,Customer Support,0
CAND_0011108,Civil Engineer,0
CAND_0011111,Accountant,0
CAND_0011112,Business Analyst,0
CAND_0011115,Business Analyst,0
CAND_0011117,Customer Support,0
CAND_0011118,Customer Support,0
CAND_0011119,Business Analyst,0
CAND_0011121,Project Manager,0
CAND_0011122,HR Manager,0
CAND_0011123,Mechanical Engineer,0
CAND_0011128,Mechanical Engineer,0
CAND_0011129,Graphic Designer,0
CAND_0011131,Sales Executive,0
CAND_0011136,Mechanical Engineer,0
CAND_0011142,Accountant,0
CAND_0011143,Business Analyst,0
CAND_0011144,Content Writer,0
CAND_0011145,Civil Engineer,0
CAND_0011146,Graphic Designer,0
CAND_0011147,Civil Engineer,0
CAND_0011148,Marketing Manager,0
CAND_0011149,Marketing Manager,0
CAND_0011150,Civil Engineer,0
CAND_0011151,Marketing Manager,0
CAND_0011152,Customer Support,0
CAND_0011153,Marketing Manager,0
CAND_0011156,Project Manager,0
CAND_0011157,Graphic Designer,0
CAND_0011158,Content Writer,0
CAND_0011161,Operations Manager,0
CAND_0011163,Operations Manager,0
CAND_0011165,Graphic Designer,0
CAND_0011166,Marketing Manager,0
CAND_0011167,Mechanical Engineer,0
CAND_0011169,Marketing Manager,0
CAND_0011170,Accountant,0
CAND_0011172,Business Analyst,0
CAND_0011173,Civil Engineer,0
CAND_0011175,Civil Engineer,0
CAND_0011176,Operations Manager,0
CAND_0011181,Operations Manager,0
CAND_0011182,Content Writer,0
CAND_0011183,Sales Executive,0
CAND_0011184,Sales Executive,0
CAND_0011186,Operations Manager,0
CAND_0011189,Sales Executive,0
CAND_0011190,Project Manager,0
CAND_0011191,Business Analyst,0
CAND_0011192,Operations Manager,0
CAND_0011194,Operations Manager,0
CAND_0011196,Mechanical Engineer,0
