candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning,embedding_score,hybrid_score,hybrid_rank
CAND_0081686,1,0.924575,92.4575,35.0,24.0741,12.885,9.1543,11.3442,1.15,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150,56.47011995315552,87.05939299297333,1
CAND_0025415,44133,0.045688,5.1453,0.0,0.0,0.0,5.1453,0.0,1.0212,Business Analyst | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.021,32.90144205093384,8.818696307640074,41106
CAND_0032359,55208,0.031538,3.4747,0.0,0.0,0.0,3.4747,0.0,1.0438,Mechanical Engineer | 8.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=1.044,40.91969132423401,8.818683698635102,41107
CAND_0043721,45618,0.044616,5.3655,0.0,0.0,0.0,5.3655,0.0,0.9563,Sales Executive | 4.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=0.956,33.50704908370971,8.818417362556456,41108
CAND_0066557,40061,0.048481,4.9811,0.0,0.0,0.0,4.9811,0.0,1.1193,Content Writer | 11.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.119,31.31663799285888,8.81838069892883,41109
CAND_0084242,41035,0.047825,5.3891,0.0,0.0,0.0,4.8656,0.5235,1.0206,DevOps Engineer | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=1.021,31.68797791004181,8.818321686506271,41110
CAND_0063562,44475,0.045448,5.8013,0.0,0.0,0.0,5.8013,0.0,0.9009,Graphic Designer | 9.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.901,33.03308486938476,8.818042730407715,41111
CAND_0069499,33003,0.054058,6.4247,0.0,0.0,0.0,6.4247,0.0,0.9676,Software Engineer | 6.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=0.968,28.15355658531189,8.817963487796783,41112
CAND_0036315,46676,0.04382,5.3655,0.0,0.0,0.0,5.3655,0.0,0.9392,Graphic Designer | 12.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.939,33.95463824272156,8.817895736408232,41113
CAND_0089134,44234,0.045627,5.0015,0.0,0.0,0.0,5.0015,0.0,1.0491,Marketing Manager | 12.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.049,32.93008804321289,8.817808206481933,41114
CAND_0095967,31260,0.055663,6.113,0.0,0.0,0.0,5.5521,0.5609,1.0472,Java Developer | 6.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.047,27.24246382713318,8.817724574069977,41115
CAND_0038620,34561,0.052714,6.5328,0.0,0.0,0.0,6.5328,0.0,0.928,Java Developer | 7.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=0.928,28.912007808685303,8.817491171302795,41116
CAND_0097629,41273,0.047643,5.8009,0.0,0.0,0.0,5.8009,0.0,0.9445,Business Analyst | 3.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.40 | mult=0.945,31.78541362285614,8.81746704342842,41117
CAND_0034842,38242,0.049811,5.5525,0.0,0.0,0.0,4.7108,0.8417,1.0316,Software Engineer | 7.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.032,30.55596947669983,8.817330421504973,41118
CAND_0027713,39155,0.049137,4.9981,0.0,0.0,0.0,4.9981,0.0,1.1306,Marketing Manager | 12.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.131,30.93644678592682,8.817112017889023,41119
CAND_0036672,52592,0.037711,4.722,0.0,0.0,0.0,4.722,0.0,0.9184,HR Manager | 6.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.06 | mult=0.918,37.41077184677124,8.817050777015686,41120
CAND_0000068,30439,0.056433,5.825,0.0,0.0,0.0,5.3612,0.4637,1.1141,Java Developer | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.114,26.80143415927887,8.81702012389183,41121
CAND_0004256,32022,0.054959,6.655,0.0,0.0,0.0,6.655,0.0,0.9497,Customer Support | 1.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.07 | mult=0.950,27.6364803314209,8.816987049713134,41122
CAND_0071231,45834,0.044451,5.3498,0.0,0.0,0.0,5.3498,0.0,0.9555,QA Engineer | 5.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=0.956,33.59080851078033,8.816956276617049,41123
CAND_0068464,29520,0.0573,6.0027,0.0,0.0,0.0,5.1151,0.8877,1.0977,.NET Developer | 7.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.098,26.30823254585266,8.816734881877899,41124
CAND_0019995,43306,0.046286,5.1284,0.0,0.0,0.0,5.1284,0.0,1.0379,Graphic Designer | 8.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.038,32.54940509796142,8.816720764694214,41125
CAND_0008436,36551,0.051121,5.4605,0.0,0.0,0.0,5.4605,0.0,1.0766,Business Analyst | 10.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.077,29.809275269508362,8.816676290426255,41126
CAND_0016384,50353,0.040599,4.8906,0.0,0.0,0.0,4.8906,0.0,0.9547,HR Manager | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=0.955,35.77058315277099,8.816502472915648,41127
CAND_0044237,45108,0.044992,4.9981,0.0,0.0,0.0,4.9981,0.0,1.0352,Content Writer | 11.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.035,33.28061699867248,8.816412549800871,41128
CAND_0050906,48096,0.042658,4.8473,0.0,0.0,0.0,4.8473,0.0,1.012,Business Analyst | 14.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.012,34.60228443145752,8.816272664718628,41129
CAND_0012433,29295,0.057508,7.2465,0.0,0.0,0.0,6.1876,1.0589,0.9126,Java Developer | 5.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.913,26.187244057655327,8.816266608648299,41130
CAND_0083772,35713,0.05178,5.2764,0.0,0.0,0.0,5.2764,0.0,1.1285,Project Manager | 10.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.129,29.43233847618103,8.816150771427154,41131
CAND_0036541,28545,0.058196,6.047,0.0,0.0,0.0,6.047,0.0,1.1068,.NET Developer | 2.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.107,25.796452164649956,8.816127824697492,41132
CAND_0093785,50477,0.040465,4.617,0.0,0.0,0.0,4.617,0.0,1.0079,Operations Manager | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=1.008,35.843759775161736,8.816088966274261,41133
CAND_0009483,33150,0.053941,5.5019,0.0,0.0,0.0,4.6904,0.8115,1.1275,Java Developer | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.127,28.20678949356079,8.816003424034118,41134
CAND_0005209,48634,0.042202,4.8041,0.0,0.0,0.0,4.8041,0.0,1.0102,Project Manager | 10.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.010,34.85788106918335,8.815852160377503,41135
CAND_0077526,37211,0.050591,5.6346,0.0,0.0,0.0,5.6346,0.0,1.0325,Software Engineer | 8.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.032,30.103957653045647,8.815828647956847,41136
CAND_0094493,43254,0.046325,5.7251,0.0,0.0,0.0,5.7251,0.0,0.9305,Content Writer | 5.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.930,32.52112567424774,8.81579385113716,41137
CAND_0011583,30170,0.056687,6.2258,0.0,0.0,0.0,6.2258,0.0,1.0471,.NET Developer | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=1.047,26.64906680583954,8.815755020875931,41138
CAND_0009164,24445,0.062092,7.0506,0.0,0.0,0.0,7.0506,0.0,1.0128,Mobile Developer | 9.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=1.013,23.58589172363281,8.815703758544922,41139
CAND_0007341,47593,0.04305,4.4635,0.0,0.0,0.0,4.4635,0.0,1.1092,Marketing Manager | 4.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.109,34.376010298728936,8.815651544809342,41140
CAND_0029344,36728,0.050982,5.7886,0.0,0.0,0.0,5.7886,0.0,1.0128,Sales Executive | 6.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.013,29.880940914154053,8.815611137123106,41141
CAND_0048782,52305,0.038139,4.7819,0.0,0.0,0.0,4.7819,0.0,0.9172,Mechanical Engineer | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=0.917,37.15852797031402,8.815594195547103,41142
CAND_0026148,50377,0.040576,4.6697,0.0,0.0,0.0,4.6697,0.0,0.9993,Project Manager | 2.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.999,35.77754497528076,8.815591746292114,41143
CAND_0023450,50718,0.040188,4.501,0.0,0.0,0.0,4.501,0.0,1.0268,HR Manager | 14.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.53 | mult=1.027,35.99662780761719,8.815474171142577,41144
CAND_0043822,52513,0.037822,4.1474,0.0,0.0,0.0,4.1474,0.0,1.0487,HR Manager | 7.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.049,37.33680844306946,8.81539126646042,41145
CAND_0035386,53008,0.037027,4.2625,0.0,0.0,0.0,4.2625,0.0,0.999,Civil Engineer | 13.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.999,37.78717517852783,8.815371276779175,41146
CAND_0049496,34486,0.052768,5.3944,0.0,0.0,0.0,4.8335,0.5609,1.1249,Java Developer | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.68 | mult=1.125,28.86713445186615,8.815350167779922,41147
CAND_0021642,32398,0.054603,6.3899,0.0,0.0,0.0,6.3899,0.0,0.9827,Java Developer | 4.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.26 | mult=0.983,27.827158570289612,8.815328785543441,41148
CAND_0068029,30979,0.055934,5.5934,0.0,0.0,0.0,5.5934,0.0,1.15,Full Stack Developer | 9.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.69 | mult=1.150,27.071785926818848,8.815157889022828,41149
CAND_0096714,29657,0.057159,6.2981,0.0,0.0,0.0,6.2981,0.0,1.0437,Full Stack Developer | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=1.044,26.376816630363457,8.815037494554518,41150
CAND_0086461,41872,0.047269,5.2406,0.0,0.0,0.0,5.2406,0.0,1.0373,Content Writer | 1.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=1.037,31.9806158542633,8.814957378139495,41151
CAND_0081579,45848,0.044443,5.5054,0.0,0.0,0.0,4.6697,0.8357,0.9283,Software Engineer | 6.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=0.928,33.58195424079895,8.814948136119842,41152
CAND_0016773,43339,0.046259,4.7758,0.0,0.0,0.0,4.7758,0.0,1.1139,Sales Executive | 1.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.114,32.55283236503601,8.814939854755401,41153
CAND_0087965,52058,0.038508,4.9374,0.0,0.0,0.0,4.9374,0.0,0.8969,Operations Manager | 8.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.05 | mult=0.897,36.94441318511963,8.814841977767944,41154
CAND_0039564,53731,0.035599,3.7874,0.0,0.0,0.0,3.7874,0.0,1.0809,Civil Engineer | 9.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.41 | mult=1.081,38.59243988990783,8.814780983486175,41155
CAND_0022503,33046,0.054017,5.8212,0.0,0.0,0.0,5.2684,0.5528,1.0671,.NET Developer | 3.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=1.067,28.15520465373993,8.81472569806099,41156
CAND_0092391,49816,0.041146,5.27,0.0,0.0,0.0,5.27,0.0,0.8979,Operations Manager | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=0.898,35.44857501983642,8.814696252975462,41157
CAND_0053137,40898,0.047924,5.6651,0.0,0.0,0.0,5.6651,0.0,0.9728,Marketing Manager | 11.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=0.973,31.6067487001419,8.814552305021284,41158
CAND_0039762,30072,0.056793,7.4902,0.0,0.0,0.0,7.4902,0.0,0.872,Mobile Developer | 4.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.872,26.58030986785888,8.814451480178832,41159
CAND_0052138,34737,0.052569,5.8471,0.0,0.0,0.0,5.8471,0.0,1.0339,Software Engineer | 8.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.41 | mult=1.034,28.973329067230218,8.814364360084532,41160
CAND_0031477,32256,0.054731,5.9758,0.0,0.0,0.0,5.9758,0.0,1.0533,.NET Developer | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=1.053,27.748119831085198,8.81435297466278,41161
CAND_0002038,44786,0.045243,5.1177,0.0,0.0,0.0,5.1177,0.0,1.0167,Marketing Manager | 3.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.30 | mult=1.017,33.12411904335022,8.814272856502534,41162
CAND_0079188,32462,0.05455,5.8502,0.0,0.0,0.0,5.8502,0.0,1.0723,QA Engineer | 3.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.68 | mult=1.072,27.84978747367859,8.814218121051788,41163
CAND_0085614,45256,0.04487,4.924,0.0,0.0,0.0,4.924,0.0,1.0479,Business Analyst | 10.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.048,33.33496749401092,8.814195124101637,41164
CAND_0013189,34212,0.053017,5.9002,0.0,0.0,0.0,5.9002,0.0,1.0334,.NET Developer | 2.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.69 | mult=1.033,28.717783093452447,8.814112464017867,41165
CAND_0094252,28370,0.058376,6.9817,0.0,0.0,0.0,6.4132,0.5685,0.9615,Mobile Developer | 8.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=0.962,25.680801272392266,8.81408019085884,41166
CAND_0008715,45402,0.04476,4.9766,0.0,0.0,0.0,4.9766,0.0,1.0343,Graphic Designer | 10.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=1.034,33.39530825614929,8.813896238422394,41167
CAND_0032291,29198,0.057606,7.0444,0.0,0.0,0.0,6.1664,0.878,0.9404,.NET Developer | 1.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.14 | mult=0.940,26.115906238555908,8.813895935783385,41168
CAND_0005435,52461,0.037912,4.4064,0.0,0.0,0.0,4.4064,0.0,0.9895,Civil Engineer | 4.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=0.990,37.2757226228714,8.81387839343071,41169
CAND_0012185,43949,0.045818,5.0709,0.0,0.0,0.0,5.0709,0.0,1.0391,Business Analyst | 14.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.56 | mult=1.039,32.79560804367065,8.813871206550598,41170
CAND_0014990,37539,0.050341,5.5744,0.0,0.0,0.0,5.5744,0.0,1.0386,Content Writer | 8.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=1.039,30.232220888137817,8.813818133220671,41171
CAND_0033857,46831,0.043695,4.8415,0.0,0.0,0.0,4.8415,0.0,1.0379,Graphic Designer | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.038,33.99733304977417,8.813674957466127,41172
CAND_0011200,24461,0.062083,6.3477,0.0,0.0,0.0,6.3477,0.0,1.1247,Mobile Developer | 1.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.125,23.576682806015008,8.813557420902251,41173
CAND_0014221,40287,0.048341,5.0359,0.0,0.0,0.0,5.0359,0.0,1.1039,Marketing Manager | 11.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.104,31.3637912273407,8.813553684101105,41174
CAND_0075802,33934,0.053256,5.847,0.0,0.0,0.0,5.3832,0.4637,1.0475,Frontend Engineer | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.048,28.57845425605774,8.81352813840866,41175
CAND_0036803,29999,0.056855,6.0682,0.0,0.0,0.0,5.4927,0.5755,1.0775,.NET Developer | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.51 | mult=1.077,26.53838396072387,8.81343259410858,41176
CAND_0052884,37201,0.050599,5.8073,0.0,0.0,0.0,5.8073,0.0,1.002,Frontend Engineer | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.002,30.08314669132232,8.813387003698349,41177
CAND_0052402,30606,0.056276,6.249,0.0,0.0,0.0,6.249,0.0,1.0357,Java Developer | 1.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.036,26.86505913734436,8.813218870601654,41178
CAND_0035858,36477,0.05118,5.4006,0.0,0.0,0.0,5.4006,0.0,1.0898,Cloud Engineer | 4.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.090,29.75182831287384,8.813074246931077,41179
CAND_0025457,34498,0.05276,6.0294,0.0,0.0,0.0,6.0294,0.0,1.0063,.NET Developer | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=1.006,28.85571122169494,8.81295668325424,41180
CAND_0044915,35914,0.051628,6.3412,0.0,0.0,0.0,6.3412,0.0,0.9363,Frontend Engineer | 2.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.936,29.497122764587402,8.81294841468811,41181
CAND_0086983,35943,0.051603,5.9729,0.0,0.0,0.0,5.0519,0.921,0.9935,Graphic Designer | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=0.994,29.511216282844536,8.81293744242668,41182
CAND_0065624,45384,0.044772,5.0789,0.0,0.0,0.0,5.0789,0.0,1.0138,Sales Executive | 12.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.28 | mult=1.014,33.38106870651245,8.812780305976867,41183
CAND_0082229,27377,0.059322,6.226,0.0,0.0,0.0,6.226,0.0,1.0957,Java Developer | 4.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.096,25.135913491249077,8.812757023687361,41184
CAND_0057872,27200,0.059506,7.457,0.0,0.0,0.0,7.457,0.0,0.9177,Full Stack Developer | 3.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.918,25.030681490898132,8.81261222363472,41185
CAND_0044645,45410,0.044756,5.3951,0.0,0.0,0.0,5.3951,0.0,0.954,Marketing Manager | 14.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.14 | mult=0.954,33.3889901638031,8.812608524570464,41186
CAND_0029962,36698,0.051004,5.948,0.0,0.0,0.0,5.948,0.0,0.9861,Software Engineer | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.39 | mult=0.986,29.84765172004699,8.812487758007048,41187
CAND_0090637,46915,0.043624,4.9088,0.0,0.0,0.0,4.9088,0.0,1.022,Marketing Manager | 7.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=1.022,34.029465913772576,8.812459887065886,41188
CAND_0004643,37676,0.050248,5.8263,0.0,0.0,0.0,4.6135,1.2128,0.9918,Accountant | 4.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=0.992,30.27566373348236,8.812429560022355,41189
CAND_0050534,30242,0.056619,5.8938,0.0,0.0,0.0,5.4115,0.4823,1.1048,Full Stack Developer | 3.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.105,26.663389801979058,8.812123470296859,41190
CAND_0072805,35796,0.051718,5.4962,0.0,0.0,0.0,5.4962,0.0,1.0821,Business Analyst | 5.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.082,29.439592361450188,8.811968854217529,41191
CAND_0054356,39558,0.048839,5.4535,0.0,0.0,0.0,5.4535,0.0,1.0299,Frontend Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=1.030,31.070497632026672,8.811889644804001,41192
CAND_0037413,29511,0.057307,6.1335,0.0,0.0,0.0,6.1335,0.0,1.0745,Full Stack Developer | 7.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=1.075,26.27191543579101,8.811882315368651,41193
CAND_0034596,51439,0.039305,4.5928,0.0,0.0,0.0,4.5928,0.0,0.9842,HR Manager | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=0.984,36.47295236587524,8.811867854881285,41194
CAND_0021901,46837,0.043692,4.3692,0.0,0.0,0.0,4.3692,0.0,1.15,Project Manager | 11.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.150,33.98682475090027,8.81184371263504,41195
CAND_0078561,41245,0.047663,6.1209,0.0,0.0,0.0,5.5769,0.5439,0.8955,QA Engineer | 7.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.14 | mult=0.895,31.736236810684197,8.811790521602628,41196
CAND_0044828,32644,0.054385,5.8001,0.0,0.0,0.0,5.8001,0.0,1.0783,Software Engineer | 3.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.078,27.92433500289917,8.811375250434876,41197
CAND_0032430,42782,0.046628,4.8013,0.0,0.0,0.0,4.8013,0.0,1.1168,Graphic Designer | 1.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.117,32.31987357139587,8.81136103570938,41198
CAND_0060753,48859,0.042005,4.671,0.0,0.0,0.0,4.671,0.0,1.0342,Sales Executive | 11.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=1.034,34.93866324424743,8.811224486637116,41199
CAND_0037228,36225,0.051383,5.3471,0.0,0.0,0.0,4.5357,0.8115,1.1051,Cloud Engineer | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.68 | mult=1.105,29.62324619293213,8.811041928939819,41200
CAND_0055442,38708,0.049472,5.6514,0.0,0.0,0.0,5.3514,0.3,1.0067,QA Engineer | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.007,30.7059109210968,8.811006638164521,41201
CAND_0095746,36032,0.051532,5.1532,0.0,0.0,0.0,5.1532,0.0,1.15,Frontend Engineer | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.150,29.538246989250176,8.810957048387525,41202
CAND_0072748,39479,0.048894,4.9493,0.0,0.0,0.0,4.9493,0.0,1.1361,Marketing Manager | 11.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.136,31.032782793045037,8.810907418956756,41203
CAND_0073535,43325,0.04627,5.9753,0.0,0.0,0.0,5.9753,0.0,0.8905,Business Analyst | 8.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=0.890,32.51957893371582,8.810886840057373,41204
CAND_0003401,53746,0.035562,4.2016,0.0,0.0,0.0,4.2016,0.0,0.9733,Mechanical Engineer | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=0.973,38.58691155910492,8.81080673386574,41205
CAND_0040482,46348,0.044066,5.1223,0.0,0.0,0.0,5.1223,0.0,0.9893,Sales Executive | 14.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=0.989,33.76626670360565,8.810550005540847,41206
CAND_0078524,50160,0.040806,4.775,0.0,0.0,0.0,4.775,0.0,0.9828,Operations Manager | 12.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.53 | mult=0.983,35.6129378080368,8.810450671205519,41207
CAND_0017591,37487,0.050381,5.4655,0.0,0.0,0.0,4.942,0.5235,1.0601,Software Engineer | 9.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.060,30.186045169830322,8.81029177547455,41208
CAND_0079355,38658,0.049505,5.491,0.0,0.0,0.0,4.7272,0.7637,1.0368,Content Writer | 7.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.43 | mult=1.037,30.682295560836792,8.810269334125518,41209
CAND_0006298,53112,0.036801,3.851,0.0,0.0,0.0,3.851,0.0,1.099,Civil Engineer | 7.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.099,37.880855798721306,8.810213369808196,41210
CAND_0021318,51830,0.038806,4.316,0.0,0.0,0.0,4.316,0.0,1.034,HR Manager | 6.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.034,36.74422800540924,8.810144200811386,41211
CAND_0082823,47336,0.043263,5.0196,0.0,0.0,0.0,5.0196,0.0,0.9912,Accountant | 10.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=0.991,34.21786427497864,8.810034641246796,41212
CAND_0002482,49781,0.041169,4.3713,0.0,0.0,0.0,4.3713,0.0,1.0831,Business Analyst | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.083,35.4044497013092,8.81003245519638,41213
CAND_0080616,27551,0.059158,6.2697,0.0,0.0,0.0,6.2697,0.0,1.0851,Java Developer | 8.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.085,25.209784507751458,8.809897676162718,41214
CAND_0059076,40245,0.048367,5.0967,0.0,0.0,0.0,5.0967,0.0,1.0913,Accountant | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.56 | mult=1.091,31.32360875606537,8.809736313409806,41215
CAND_0091361,39249,0.04907,6.0287,0.0,0.0,0.0,6.0287,0.0,0.936,Accountant | 9.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.09 | mult=0.936,30.924001336097717,8.809550200414659,41216
CAND_0042437,42860,0.046583,4.9867,0.0,0.0,0.0,4.9867,0.0,1.0743,Software Engineer | 8.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=1.074,32.33280181884765,8.809475272827147,41217
CAND_0018965,42258,0.046991,5.7174,0.0,0.0,0.0,5.7174,0.0,0.9452,DevOps Engineer | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.14 | mult=0.945,32.10103213787079,8.809389820680618,41218
